number,housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity
19870,11.0,3221.0,617.0,2.9844,132000.0,INLAND
19871,28.0,1440.0,431.0,1.2634,50600.0,INLAND
19872,35.0,1235.0,369.0,1.474,71000.0,INLAND
19873,45.0,3723.0,831.0,1.8299,63100.0,INLAND
19874,32.0,1893.0,453.0,1.4729,54100.0,INLAND
19875,19.0,792.0,232.0,0.7445,112500.0,INLAND
19876,46.0,1636.0,338.0,2.425,84900.0,INLAND
19877,16.0,3245.0,469.0,5.8673,154800.0,INLAND
19878,7.0,3433.0,626.0,3.5296,83700.0,INLAND
19879,7.0,3598.0,701.0,3.1111,72400.0,INLAND
19880,10.0,1051.0,297.0,0.78,55500.0,INLAND
19881,26.0,2057.0,472.0,2.4113,58600.0,INLAND
19882,9.0,3289.0,621.0,3.1599,95000.0,INLAND
19883,33.0,2199.0,403.0,2.73,96900.0,INLAND
19884,21.0,3146.0,595.0,2.7857,92700.0,INLAND
19885,18.0,1666.0,294.0,2.6065,93800.0,INLAND
19886,33.0,3379.0,612.0,2.7321,76500.0,INLAND
19887,29.0,1638.0,323.0,2.1731,66200.0,INLAND
19888,18.0,2377.0,414.0,4.4,79300.0,INLAND
19889,7.0,2946.0,664.0,1.6829,80200.0,INLAND
19890,18.0,1435.0,435.0,2.4281,72500.0,INLAND
19891,32.0,2084.0,482.0,1.5321,48300.0,INLAND
19892,36.0,788.0,181.0,1.47,61900.0,INLAND
19893,19.0,1427.0,311.0,2.625,57000.0,INLAND
19894,32.0,1355.0,363.0,1.3444,45600.0,INLAND
19895,23.0,951.0,235.0,1.7734,41400.0,INLAND
19896,18.0,1433.0,265.0,1.9135,49400.0,INLAND
19897,17.0,2079.0,459.0,1.5464,54100.0,INLAND
19898,23.0,1494.0,275.0,2.6875,69100.0,INLAND
19899,22.0,2295.0,508.0,1.6840000000000002,65900.0,INLAND
19900,29.0,1513.0,374.0,1.2012,64600.0,INLAND
19901,35.0,1898.0,481.0,1.1419,62900.0,INLAND
19902,29.0,2274.0,514.0,1.9138,66900.0,INLAND
19903,33.0,2107.0,451.0,2.2024,67200.0,INLAND
19904,16.0,2812.0,514.0,3.7404,89200.0,INLAND
19905,6.0,2881.0,518.0,4.0806,110200.0,INLAND
19906,9.0,3631.0,635.0,4.7723,113100.0,INLAND
19907,32.0,1821.0,345.0,2.75,72200.0,INLAND
19908,18.0,3578.0,720.0,2.425,84600.0,INLAND
19909,44.0,2060.0,414.0,2.8795,77000.0,INLAND
19910,23.0,3521.0,615.0,3.3875,92500.0,INLAND
19911,44.0,2032.0,308.0,4.0298,109000.0,INLAND
19912,23.0,2945.0,592.0,2.5733,88800.0,INLAND
19913,14.0,2382.0,377.0,5.1896,101900.0,INLAND
19914,34.0,1439.0,253.0,3.0972,82800.0,INLAND
19915,16.0,2234.0,357.0,4.2778,97300.0,INLAND
19916,18.0,3860.0,760.0,2.0714,92600.0,INLAND
19917,20.0,1256.0,209.0,4.0221,86300.0,INLAND
19918,14.0,3023.0,469.0,5.3602,118600.0,INLAND
19919,20.0,1157.0,179.0,5.3495,177300.0,INLAND
19920,16.0,3331.0,839.0,1.6148,86600.0,INLAND
19921,14.0,1204.0,227.0,3.925,83800.0,INLAND
19922,10.0,3817.0,719.0,3.8235,94600.0,INLAND
19923,6.0,3266.0,604.0,3.1574,89200.0,INLAND
19924,20.0,2025.0,328.0,3.5313,82800.0,INLAND
19925,35.0,2316.0,387.0,4.3816,88600.0,INLAND
19926,23.0,3137.0,628.0,2.5,85500.0,INLAND
19927,19.0,2778.0,431.0,5.2561,121300.0,INLAND
19928,29.0,2409.0,436.0,3.6895,87700.0,INLAND
19929,21.0,2309.0,424.0,2.9886,87500.0,INLAND
19930,17.0,2401.0,409.0,4.0577,107300.0,INLAND
19931,15.0,1472.0,228.0,5.3909,113000.0,INLAND
19932,11.0,3045.0,435.0,5.4337,133800.0,INLAND
19933,15.0,2864.0,571.0,2.9698,93400.0,INLAND
19934,14.0,1635.0,422.0,2.7,88900.0,INLAND
19935,13.0,2394.0,458.0,2.6875,74400.0,INLAND
19936,12.0,2172.0,352.0,4.9464,115600.0,INLAND
19937,14.0,1932.0,330.0,3.6875,93200.0,INLAND
19938,16.0,2624.0,527.0,2.125,104200.0,INLAND
19939,14.0,1680.0,343.0,2.7336,89200.0,INLAND
19940,23.0,1895.0,340.0,2.2333,120100.0,INLAND
19941,32.0,1702.0,348.0,2.5,73600.0,INLAND
19942,25.0,1696.0,279.0,2.3,132800.0,INLAND
19943,10.0,2445.0,526.0,1.9355,68300.0,INLAND
19944,19.0,1673.0,318.0,2.7060000000000004,64800.0,INLAND
19945,18.0,1082.0,202.0,2.4032,60000.0,INLAND
19946,32.0,1290.0,304.0,1.4429,54600.0,INLAND
19947,26.0,2481.0,586.0,1.6378,60300.0,INLAND
19948,25.0,1170.0,259.0,1.3889,50200.0,INLAND
19949,35.0,2228.0,476.0,1.4455,54100.0,INLAND
19950,12.0,4965.0,872.0,3.5611,90200.0,INLAND
19951,29.0,2051.0,351.0,3.1944,106800.0,INLAND
19952,38.0,2708.0,460.0,3.0905,78200.0,INLAND
19953,29.0,1735.0,323.0,3.5039,89900.0,INLAND
19954,38.0,3115.0,622.0,2.6083,67000.0,INLAND
19955,30.0,749.0,214.0,0.8229,68400.0,INLAND
19956,9.0,3748.0,644.0,4.2011,108100.0,INLAND
19957,5.0,2319.0,438.0,3.6343,95400.0,INLAND
19958,29.0,1220.0,232.0,3.3125,78300.0,INLAND
19959,21.0,1231.0,435.0,2.8365,90000.0,INLAND
19960,24.0,2015.0,355.0,3.4306,139200.0,INLAND
19961,23.0,3180.0,547.0,2.6098,66000.0,INLAND
19962,24.0,1248.0,226.0,2.4722,129200.0,INLAND
19963,22.0,2935.0,523.0,2.5875,70400.0,INLAND
19964,21.0,2645.0,464.0,2.9145,114200.0,INLAND
19965,28.0,1606.0,320.0,3.0324,55600.0,INLAND
19966,20.0,1911.0,389.0,2.5156,59300.0,INLAND
19967,34.0,1715.0,290.0,3.4306,74300.0,INLAND
19968,43.0,1335.0,280.0,1.9861,47700.0,INLAND
19969,38.0,1901.0,453.0,1.8828,44600.0,INLAND
19970,38.0,727.0,173.0,2.4653,49500.0,INLAND
19971,10.0,1972.0,455.0,1.5407,58400.0,INLAND
19972,22.0,1033.0,232.0,2.6447,137500.0,INLAND
19973,30.0,2685.0,546.0,2.6184,113900.0,INLAND
19974,43.0,1281.0,287.0,2.8906,65700.0,INLAND
19975,11.0,4103.0,882.0,2.1029,99100.0,INLAND
19976,10.0,443.0,111.0,3.125,71300.0,INLAND
19977,20.0,4642.0,1300.0,2.3937,82100.0,INLAND
19978,38.0,298.0,55.0,4.125,71300.0,INLAND
19979,14.0,3263.0,651.0,2.8603,128900.0,INLAND
19980,30.0,1677.0,358.0,2.4554,61200.0,INLAND
19981,17.0,1564.0,396.0,1.6186,77100.0,INLAND
19982,22.0,3065.0,726.0,1.4792,54400.0,INLAND
19983,12.0,1632.0,378.0,2.0333,54400.0,INLAND
19984,27.0,418.0,163.0,1.0714,63800.0,INLAND
19985,23.0,1837.0,332.0,3.1453,74500.0,INLAND
19986,25.0,2360.0,460.0,2.3152,63100.0,INLAND
19987,25.0,1427.0,246.0,2.2262,64500.0,INLAND
19988,15.0,1562.0,275.0,3.4231,83300.0,INLAND
19989,11.0,1281.0,291.0,1.0962,72300.0,INLAND
19990,11.0,3136.0,620.0,3.335,69700.0,INLAND
19991,31.0,1783.0,382.0,2.2264,50800.0,INLAND
19992,29.0,1938.0,404.0,1.7462,51100.0,INLAND
19993,33.0,1955.0,398.0,2.25,51500.0,INLAND
19994,24.0,1306.0,266.0,2.4922,66100.0,INLAND
19995,6.0,958.0,226.0,1.0349,67800.0,INLAND
19996,27.0,2119.0,373.0,2.8152,106900.0,INLAND
19997,21.0,2751.0,602.0,2.3882,49200.0,INLAND
19998,18.0,408.0,82.0,2.0313,112500.0,INLAND
19999,20.0,2236.0,434.0,1.8827,48700.0,INLAND
20000,39.0,915.0,199.0,1.8894,112500.0,INLAND
20001,29.0,1016.0,174.0,2.2917,112500.0,INLAND
20002,30.0,1471.0,373.0,1.7432,42500.0,INLAND
20003,29.0,1815.0,376.0,1.9091,71300.0,INLAND
20004,41.0,759.0,140.0,3.9,85900.0,INLAND
20005,28.0,1673.0,385.0,2.0586,40900.0,INLAND
20006,21.0,2271.0,376.0,3.1528,113700.0,INLAND
20007,24.0,2259.0,408.0,1.7106,95500.0,INLAND
20008,20.0,1282.0,273.0,1.6354,49000.0,INLAND
20009,25.0,2402.0,478.0,2.3194,52900.0,INLAND
20010,32.0,1838.0,441.0,1.6452,41500.0,INLAND
20011,27.0,1575.0,321.0,2.1477,53900.0,INLAND
20012,26.0,1748.0,346.0,1.9439,62100.0,INLAND
20013,17.0,3915.0,742.0,2.375,79800.0,INLAND
20014,28.0,1148.0,233.0,2.9208,98500.0,INLAND
20015,25.0,1880.0,339.0,2.7298,103400.0,INLAND
20016,21.0,1344.0,249.0,2.5893,63600.0,INLAND
20017,11.0,2572.0,454.0,3.6786,72900.0,INLAND
20018,15.0,2288.0,401.0,3.0278,77400.0,INLAND
20019,9.0,3297.0,568.0,4.0217,99200.0,INLAND
20020,29.0,2623.0,659.0,1.5893,52000.0,INLAND
20021,19.0,2554.0,443.0,4.1856,72100.0,INLAND
20022,5.0,2693.0,508.0,3.0,71000.0,INLAND
20023,11.0,2265.0,382.0,3.2042,76200.0,INLAND
20024,20.0,2683.0,553.0,1.7031,64600.0,INLAND
20025,21.0,2472.0,523.0,1.7756,62900.0,INLAND
20026,23.0,2344.0,407.0,3.1625,70600.0,INLAND
20027,15.0,2234.0,415.0,3.0234,88600.0,INLAND
20028,31.0,1620.0,366.0,1.8857,55500.0,INLAND
20029,19.0,2736.0,549.0,2.6944,67700.0,INLAND
20030,19.0,2471.0,431.0,3.25,80600.0,INLAND
20031,26.0,2185.0,435.0,2.2277,78000.0,INLAND
20032,26.0,3210.0,646.0,2.4167,77600.0,INLAND
20033,29.0,2610.0,597.0,1.5911,60800.0,INLAND
20034,39.0,1173.0,269.0,1.6146,53100.0,INLAND
20035,44.0,2450.0,575.0,1.6103,50900.0,INLAND
20036,19.0,2988.0,681.0,2.3792,90000.0,INLAND
20037,33.0,2043.0,443.0,2.343,47400.0,INLAND
20038,29.0,3208.0,691.0,1.5506,52300.0,INLAND
20039,26.0,1289.0,262.0,1.975,51400.0,INLAND
20040,21.0,983.0,165.0,2.975,63900.0,INLAND
20041,19.0,2153.0,458.0,1.7564,42600.0,INLAND
20042,41.0,937.0,158.0,4.0833,81300.0,INLAND
20043,20.0,1042.0,183.0,2.9815,73000.0,INLAND
20044,36.0,1925.0,443.0,2.162,51900.0,INLAND
20045,41.0,2279.0,538.0,1.3952,43100.0,INLAND
20046,25.0,1505.0,435.0,1.6812,47700.0,INLAND
20047,27.0,1127.0,294.0,1.3807,53100.0,INLAND
20048,22.0,2078.0,431.0,2.2202,65200.0,INLAND
20049,21.0,554.0,121.0,2.3516,47500.0,INLAND
20050,26.0,1460.0,316.0,1.3676,47800.0,INLAND
20051,20.0,2911.0,597.0,1.7372,51000.0,INLAND
20052,25.0,2014.0,402.0,1.881,52500.0,INLAND
20053,22.0,1750.0,374.0,1.505,42700.0,INLAND
20054,20.0,1934.0,377.0,2.1434,62600.0,INLAND
20055,37.0,736.0,166.0,2.4167,58300.0,INLAND
20056,19.0,1809.0,477.0,1.8144,49800.0,INLAND
20057,18.0,1855.0,424.0,1.7572,53300.0,INLAND
20058,32.0,1393.0,343.0,1.5069,43700.0,INLAND
20059,12.0,972.0,269.0,1.63,49500.0,INLAND
20060,24.0,1590.0,390.0,1.6469,47600.0,INLAND
20061,18.0,3501.0,721.0,2.6576,65700.0,INLAND
20062,18.0,1187.0,308.0,1.875,51700.0,INLAND
20063,25.0,1009.0,246.0,1.8462,55800.0,INLAND
20064,17.0,1668.0,307.0,3.7794,96200.0,INLAND
20065,17.0,2098.0,370.0,2.6544,112600.0,INLAND
20066,33.0,2177.0,404.0,3.2119999999999997,105200.0,INLAND
20067,19.0,2010.0,433.0,2.6696,121200.0,INLAND
20068,52.0,1056.0,274.0,2.1513,86700.0,INLAND
20069,30.0,473.0,435.0,2.5417,123200.0,INLAND
20070,3.0,1167.0,306.0,2.4191,217500.0,INLAND
20071,36.0,2864.0,603.0,2.3571,113400.0,INLAND
20072,29.0,2508.0,591.0,1.6021,91400.0,INLAND
20073,47.0,1060.0,219.0,2.5781,104800.0,INLAND
20074,17.0,301.0,94.0,4.0583,87500.0,INLAND
20075,13.0,1996.0,410.0,2.9083,104600.0,INLAND
20076,12.0,1430.0,310.0,2.6544,128100.0,INLAND
20077,16.0,1499.0,326.0,2.5729,118800.0,INLAND
20078,20.0,1551.0,309.0,2.6094,139100.0,INLAND
20079,14.0,2061.0,465.0,2.1289,115300.0,INLAND
20080,15.0,1613.0,299.0,3.6875,186000.0,INLAND
20081,11.0,2366.0,398.0,3.8203,139700.0,INLAND
20082,6.0,1281.0,245.0,3.2875,111300.0,INLAND
20083,13.0,2095.0,391.0,3.6838,145700.0,INLAND
20084,13.0,3839.0,715.0,3.1875,99800.0,INLAND
20085,12.0,3014.0,560.0,3.0729,105100.0,INLAND
20086,23.0,1908.0,383.0,2.517,153500.0,INLAND
20087,14.0,1944.0,330.0,3.5,170700.0,INLAND
20088,22.0,4173.0,763.0,2.5562,136200.0,INLAND
20089,21.0,4924.0,966.0,2.9457,116500.0,INLAND
20090,14.0,3803.0,689.0,2.7188,137000.0,INLAND
20091,43.0,102.0,19.0,0.4999,162500.0,INLAND
20092,17.0,8651.0,1579.0,3.1076,115800.0,INLAND
20093,37.0,3355.0,666.0,2.0625,88900.0,INLAND
20094,26.0,7005.0,1358.0,2.125,132500.0,INLAND
20095,12.0,2726.0,517.0,3.5,107100.0,INLAND
20096,11.0,1214.0,228.0,3.125,148600.0,INLAND
20097,14.0,1954.0,368.0,3.1523,93300.0,INLAND
20098,17.0,1047.0,212.0,2.1538,153300.0,INLAND
20099,34.0,1747.0,395.0,1.625,79400.0,INLAND
20100,52.0,1230.0,262.0,2.0057,68200.0,INLAND
20101,13.0,493.0,76.0,3.375,134100.0,INLAND
20102,5.0,111.0,26.0,1.675,112500.0,INLAND
20103,4.0,1658.0,301.0,3.5714,149500.0,INLAND
20104,17.0,2530.0,526.0,2.0057,118900.0,INLAND
20105,17.0,3243.0,619.0,2.474,120100.0,INLAND
20106,17.0,1459.0,297.0,3.05,144800.0,INLAND
20107,16.0,108.0,18.0,4.375,100000.0,INLAND
20108,25.0,287.0,57.0,2.3056,162500.0,INLAND
20109,16.0,324.0,61.0,2.4615,137500.0,INLAND
20110,9.0,13670.0,2453.0,3.2589,137900.0,INLAND
20111,30.0,1189.0,255.0,3.4838,112500.0,INLAND
20112,18.0,473.0,115.0,4.0833,137500.0,INLAND
20113,17.0,346.0,130.0,3.4861,137500.0,INLAND
20114,25.0,2505.0,529.0,2.006,103000.0,INLAND
20115,29.0,3059.0,609.0,2.5129,115900.0,INLAND
20116,19.0,2787.0,578.0,2.4922,98700.0,INLAND
20117,10.0,2554.0,501.0,2.1094,164000.0,INLAND
20118,29.0,1022.0,194.0,3.625,99400.0,INLAND
20119,13.0,2104.0,407.0,2.4,177000.0,INLAND
20120,16.0,744.0,141.0,4.4231,87500.0,INLAND
20121,8.0,2687.0,495.0,3.1719,115400.0,INLAND
20122,19.0,961.0,218.0,3.3438,156300.0,INLAND
20123,10.0,416.0,110.0,2.2222,262500.0,<1H OCEAN
20124,28.0,1000.0,206.0,2.4167,191700.0,<1H OCEAN
20125,45.0,1610.0,435.0,2.7,120400.0,<1H OCEAN
20126,20.0,728.0,120.0,6.1244,375000.0,<1H OCEAN
20127,34.0,1328.0,244.0,4.4219,338100.0,<1H OCEAN
20128,33.0,1775.0,309.0,4.6607,187900.0,<1H OCEAN
20129,29.0,3275.0,599.0,3.7092,190500.0,<1H OCEAN
20130,23.0,1290.0,283.0,3.3152,198000.0,<1H OCEAN
20131,22.0,2702.0,655.0,3.0893,173400.0,<1H OCEAN
20132,35.0,4431.0,739.0,4.2599,209100.0,<1H OCEAN
20133,30.0,2861.0,613.0,3.2024,176100.0,<1H OCEAN
20134,16.0,2614.0,575.0,1.5781,134400.0,<1H OCEAN
20135,33.0,1465.0,262.0,3.9464,230300.0,<1H OCEAN
20136,32.0,3885.0,759.0,3.6453,201700.0,<1H OCEAN
20137,22.0,1815.0,506.0,2.8417,162500.0,<1H OCEAN
20138,50.0,1236.0,282.0,2.6991,181300.0,<1H OCEAN
20139,21.0,2424.0,527.0,2.6786,184000.0,<1H OCEAN
20140,35.0,462.0,90.0,5.3582,281300.0,<1H OCEAN
20141,52.0,1409.0,359.0,2.7951,199300.0,<1H OCEAN
20142,52.0,1239.0,320.0,1.8618,183300.0,<1H OCEAN
20143,34.0,2426.0,646.0,2.0682,158300.0,<1H OCEAN
20144,39.0,950.0,300.0,2.2443,146600.0,<1H OCEAN
20145,20.0,4725.0,881.0,4.0122,214800.0,<1H OCEAN
20146,29.0,3663.0,828.0,3.2757,186000.0,<1H OCEAN
20147,23.0,3065.0,723.0,2.7593,194800.0,<1H OCEAN
20148,14.0,4026.0,769.0,3.5541,191800.0,<1H OCEAN
20149,28.0,7200.0,1281.0,4.075,237900.0,<1H OCEAN
20150,48.0,1459.0,324.0,2.4185,189900.0,<1H OCEAN
20151,34.0,3193.0,664.0,2.4777,260300.0,<1H OCEAN
20152,30.0,3826.0,691.0,4.0074,434700.0,<1H OCEAN
20153,34.0,9280.0,1765.0,3.2026,227600.0,<1H OCEAN
20154,39.0,2056.0,381.0,6.6257,427600.0,<1H OCEAN
20155,16.0,630.0,117.0,5.75,325000.0,<1H OCEAN
20156,15.0,1659.0,274.0,5.0,357900.0,<1H OCEAN
20157,33.0,2005.0,392.0,5.308,297900.0,<1H OCEAN
20158,17.0,321.0,44.0,7.75,375000.0,<1H OCEAN
20159,22.0,2612.0,494.0,4.1319,245000.0,NEAR OCEAN
20160,23.0,282.0,69.0,2.4375,225000.0,NEAR OCEAN
20161,41.0,1408.0,311.0,2.5441,161200.0,NEAR OCEAN
20162,27.0,669.0,131.0,2.4659,231300.0,NEAR OCEAN
20163,5.0,403.0,48.0,12.632,500001.0,NEAR OCEAN
20164,36.0,2376.0,541.0,2.4595,197600.0,<1H OCEAN
20165,26.0,2849.0,535.0,2.6893,230800.0,<1H OCEAN
20166,34.0,4314.0,878.0,3.2279,243100.0,NEAR OCEAN
20167,22.0,3527.0,711.0,2.7019,234700.0,<1H OCEAN
20168,23.0,4763.0,828.0,4.8105,313000.0,NEAR OCEAN
20169,18.0,5591.0,1042.0,3.5822,219900.0,NEAR OCEAN
20170,22.0,3891.0,657.0,4.2656,241400.0,NEAR OCEAN
20171,35.0,3079.0,579.0,4.69,199300.0,NEAR OCEAN
20172,28.0,731.0,155.0,3.2917,225000.0,NEAR OCEAN
20173,18.0,3932.0,724.0,5.2953,279400.0,NEAR OCEAN
20174,21.0,259.0,38.0,5.2681,500001.0,NEAR OCEAN
20175,21.0,2475.0,502.0,2.98,259200.0,NEAR OCEAN
20176,28.0,3231.0,524.0,4.8583,224200.0,NEAR OCEAN
20177,17.0,4526.0,717.0,5.6885,268200.0,NEAR OCEAN
20178,25.0,2197.0,320.0,6.311,283200.0,NEAR OCEAN
20179,29.0,3128.0,672.0,2.9821,175700.0,NEAR OCEAN
20180,19.0,3238.0,629.0,4.8472,500001.0,NEAR OCEAN
20181,16.0,52.0,16.0,2.475,225000.0,NEAR OCEAN
20182,17.0,2754.0,577.0,3.1618,154200.0,<1H OCEAN
20183,30.0,413.0,98.0,4.0,219200.0,NEAR OCEAN
20184,11.0,5330.0,1056.0,4.763,232700.0,NEAR OCEAN
20185,24.0,1824.0,331.0,5.9181,221100.0,NEAR OCEAN
20186,31.0,790.0,241.0,2.25,75000.0,NEAR OCEAN
20187,6.0,2307.0,386.0,5.215,279500.0,NEAR OCEAN
20188,24.0,4165.0,646.0,6.0661,234800.0,NEAR OCEAN
20189,18.0,8010.0,1539.0,4.0905,236500.0,NEAR OCEAN
20190,10.0,3654.0,541.0,6.1885,267300.0,NEAR OCEAN
20191,11.0,4695.0,955.0,3.2158,223600.0,NEAR OCEAN
20192,31.0,224.0,88.0,2.375,55000.0,NEAR OCEAN
20193,10.0,3150.0,781.0,4.2448,157300.0,NEAR OCEAN
20194,16.0,2596.0,625.0,3.4018,145200.0,NEAR OCEAN
20195,8.0,4942.0,1173.0,3.445,203400.0,NEAR OCEAN
20196,23.0,2887.0,540.0,3.3452,217600.0,NEAR OCEAN
20197,13.0,3009.0,588.0,4.1845,199500.0,NEAR OCEAN
20198,16.0,5018.0,853.0,5.1752,218000.0,NEAR OCEAN
20199,22.0,2334.0,359.0,5.5275,228900.0,NEAR OCEAN
20200,12.0,232.0,37.0,4.1667,214600.0,NEAR OCEAN
20201,26.0,2406.0,411.0,4.9079,234100.0,NEAR OCEAN
20202,25.0,2203.0,367.0,5.4087,223200.0,NEAR OCEAN
20203,18.0,3208.0,643.0,3.8162,235000.0,NEAR OCEAN
20204,25.0,195.0,59.0,3.8889,187500.0,NEAR OCEAN
20205,22.0,2362.0,601.0,3.4006,219400.0,NEAR OCEAN
20206,30.0,1937.0,295.0,5.0679,234300.0,NEAR OCEAN
20207,22.0,3536.0,615.0,4.2381,229300.0,NEAR OCEAN
20208,22.0,7548.0,1038.0,6.729,409300.0,NEAR OCEAN
20209,27.0,2219.0,312.0,5.7601,281100.0,NEAR OCEAN
20210,18.0,1713.0,244.0,6.9483,404300.0,NEAR OCEAN
20211,24.0,4260.0,691.0,5.5048,303600.0,NEAR OCEAN
20212,24.0,2212.0,332.0,5.5329999999999995,299700.0,NEAR OCEAN
20213,33.0,2467.0,377.0,4.7333,257500.0,NEAR OCEAN
20214,36.0,1530.0,341.0,3.5819,231900.0,NEAR OCEAN
20215,41.0,2822.0,564.0,3.0799,254100.0,NEAR OCEAN
20216,34.0,1189.0,220.0,4.8824,396400.0,NEAR OCEAN
20217,36.0,2232.0,373.0,5.2261,303200.0,NEAR OCEAN
20218,41.0,1280.0,240.0,4.4038,229100.0,NEAR OCEAN
20219,41.0,1835.0,311.0,4.8977,358200.0,NEAR OCEAN
20220,52.0,2239.0,420.0,4.125,349000.0,NEAR OCEAN
20221,32.0,2274.0,406.0,5.3254,385200.0,NEAR OCEAN
20222,33.0,3854.0,982.0,3.5294,323900.0,NEAR OCEAN
20223,24.0,7637.0,1705.0,3.5385,186800.0,NEAR OCEAN
20224,41.0,1445.0,410.0,2.6333,170800.0,NEAR OCEAN
20225,50.0,3128.0,825.0,2.3669,165300.0,NEAR OCEAN
20226,26.0,3665.0,932.0,1.9286,160500.0,NEAR OCEAN
20227,25.0,1092.0,190.0,3.9063,192700.0,NEAR OCEAN
20228,38.0,2387.0,748.0,2.3147,192500.0,NEAR OCEAN
20229,29.0,1527.0,503.0,1.6007,187500.0,NEAR OCEAN
20230,32.0,3295.0,764.0,3.6007,395500.0,NEAR OCEAN
20231,23.0,3578.0,753.0,4.1898,359100.0,NEAR OCEAN
20232,22.0,2486.0,608.0,2.9018,275000.0,NEAR OCEAN
20233,27.0,4742.0,775.0,6.194,500001.0,NEAR OCEAN
20234,44.0,1312.0,279.0,4.09,203800.0,NEAR OCEAN
20235,50.0,1710.0,412.0,3.1757,206300.0,NEAR OCEAN
20236,29.0,459.0,112.0,2.375,198400.0,NEAR OCEAN
20237,52.0,1577.0,343.0,3.5893,206600.0,NEAR OCEAN
20238,43.0,403.0,77.0,4.6667,384600.0,NEAR OCEAN
20239,44.0,706.0,176.0,3.0089,166700.0,NEAR OCEAN
20240,46.0,679.0,159.0,3.5,221200.0,NEAR OCEAN
20241,32.0,4071.0,888.0,3.2792,220500.0,NEAR OCEAN
20242,29.0,3298.0,804.0,3.8125,244500.0,NEAR OCEAN
20243,30.0,2948.0,827.0,2.67,214900.0,NEAR OCEAN
20244,35.0,2532.0,407.0,4.7727,219000.0,NEAR OCEAN
20245,36.0,1972.0,382.0,3.7337,209000.0,NEAR OCEAN
20246,40.0,2528.0,572.0,3.6413,212700.0,NEAR OCEAN
20247,42.0,918.0,204.0,4.0069,214300.0,NEAR OCEAN
20248,28.0,26.0,3.0,8.0,275000.0,NEAR OCEAN
20249,12.0,15201.0,2418.0,5.6756,301800.0,NEAR OCEAN
20250,17.0,629.0,221.0,3.2847,112500.0,NEAR OCEAN
20251,16.0,4609.0,1220.0,3.375,218800.0,NEAR OCEAN
20252,26.0,3175.0,736.0,3.125,219900.0,NEAR OCEAN
20253,17.0,3889.0,748.0,4.5,234300.0,NEAR OCEAN
20254,15.0,4615.0,1008.0,3.9063,198700.0,NEAR OCEAN
20255,29.0,4188.0,816.0,4.1949,197100.0,NEAR OCEAN
20256,33.0,1039.0,256.0,3.1103,143500.0,NEAR OCEAN
20257,29.0,2183.0,636.0,1.9704,160300.0,NEAR OCEAN
20258,36.0,2028.0,523.0,3.015,149300.0,NEAR OCEAN
20259,40.0,1083.0,319.0,2.3077,106900.0,NEAR OCEAN
20260,30.0,1096.0,231.0,3.8625,234700.0,NEAR OCEAN
20261,29.0,4039.0,680.0,4.3897,257600.0,NEAR OCEAN
20262,28.0,4194.0,811.0,4.2227,235400.0,NEAR OCEAN
20263,27.0,1887.0,487.0,2.9185,224500.0,NEAR OCEAN
20264,36.0,1293.0,312.0,2.1542,253900.0,NEAR OCEAN
20265,34.0,3413.0,693.0,3.8239,208200.0,NEAR OCEAN
20266,46.0,2062.0,484.0,3.0869999999999997,213900.0,NEAR OCEAN
20267,29.0,3620.0,435.0,3.3409,220500.0,NEAR OCEAN
20268,19.0,2393.0,435.0,1.6953,167400.0,NEAR OCEAN
20269,21.0,494.0,127.0,2.6964,170800.0,NEAR OCEAN
20270,5.0,384.0,131.0,1.5625,87500.0,NEAR OCEAN
20271,15.0,11403.0,2131.0,4.3693,423300.0,NEAR OCEAN
20272,16.0,5297.0,810.0,6.4522,500001.0,NEAR OCEAN
20273,18.0,6171.0,1490.0,3.6875,500001.0,NEAR OCEAN
20274,18.0,6213.0,1188.0,3.748,380400.0,NEAR OCEAN
20275,15.0,3797.0,692.0,4.7443,229500.0,NEAR OCEAN
20276,15.0,5614.0,989.0,5.035,242900.0,NEAR OCEAN
20277,17.0,3332.0,762.0,4.4292,231200.0,NEAR OCEAN
20278,19.0,9503.0,1769.0,5.0016,218500.0,NEAR OCEAN
20279,27.0,1035.0,229.0,4.2212,185400.0,NEAR OCEAN
20280,35.0,2599.0,552.0,3.2212,180500.0,NEAR OCEAN
20281,32.0,3366.0,677.0,4.6186,181100.0,NEAR OCEAN
20282,36.0,4519.0,1081.0,2.8561,179100.0,NEAR OCEAN
20283,31.0,2636.0,638.0,3.2196,175800.0,NEAR OCEAN
20284,38.0,3221.0,783.0,2.9118,172400.0,NEAR OCEAN
20285,34.0,2749.0,539.0,4.2137,185600.0,NEAR OCEAN
20286,32.0,1567.0,304.0,3.5867,182100.0,NEAR OCEAN
20287,42.0,1411.0,300.0,2.6667,164900.0,NEAR OCEAN
20288,25.0,1596.0,321.0,4.0074,188000.0,NEAR OCEAN
20289,21.0,2361.0,464.0,3.6597,195100.0,NEAR OCEAN
20290,31.0,1872.0,434.0,3.2314,186800.0,NEAR OCEAN
20291,35.0,4276.0,767.0,4.2583,187300.0,NEAR OCEAN
20292,32.0,2388.0,467.0,3.9331,187600.0,NEAR OCEAN
20293,30.0,2053.0,368.0,3.6546,186200.0,NEAR OCEAN
20294,27.0,2183.0,364.0,4.4567,191100.0,NEAR OCEAN
20295,34.0,2610.0,466.0,3.9722,189000.0,NEAR OCEAN
