,Название,Регион,Город,Район,Адрес,Индекс,Телефон,Мобильный телефон,Email,Email с сайта,Сайт,Рубрика,Подрубрика,Способы оплаты,vkontakte,twitter,facebook,skype,icq,odnoklassniki,youtube,instagram,latitude,longitude,coordinates,date_start_statistic,status,category,revenue,dist_to_closest_conquer,dist_to_closer_metro,metro_name,close_metro_coords,closer_metro_area,closer_metro_area_densyty,dist_to_closer_ostanovk,ostanovka_transp,ostanovka_coord,square,chisl,количество жителей в радиусе до конкурента методом домов,количество жителей в радиусе 2 км методом домов,население на 1 конкурента в радиусе 2 км методом по домам,количество конкурентов в радиусе 2 км,население на 1 конкурента в радиусе 2 км методом плотности,колич крупн торгово-офисн центр рядом,dist_to_conquer_aprise,dist_to_closer_metro_aprise,chisl_apprise,dist_to_close_ost_apr,среднее расстояние до метро по действ точкам,среднее расстояние до конкурента по действ точкам,среднея численность в радиусе до конкурента по действ точкам,rating,площадь объекта,coords,Класс:
3718, Особняк Б Коммунистическая 17 стр.9,,,,"г. Москва, Б Коммунистическая  17  стр.9",,,,,,https://www.arendator.ru/objects/7335-b_kommunisticheskaya_17_str9/,,,,,,,,,,,,55.755826,37.6172999,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,600.0,"[55.755826, 37.6172999]",
3719, Торгово-офисный центр Садовая галерея,,,,"г. Москва, ЦАО, Мещанский, Сухаревская М. площадь 12",,,,,,https://www.arendator.ru/objects/10013-sadovaya_galereya-1/,,,,,,,,,,,,55.772405,37.6314527,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,12000.0,"[55.772405, 37.6314527]",A
3720, БЦ Elit Holding,,,,"г. Москва, ЦАО, Пресненский, Поварская улица 10 стр.1",,,,,,https://www.arendator.ru/objects/9494-elit_holding/,,,,,,,,,,,,55.7535043,37.598257,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,7000.0,"[55.7535043, 37.598257]",B+
3721, Особняк Торгово-офисный центр Арбате 6к2,,,,"г. Москва, ЦАО, Арбат, Арбат улица 6к2",,,,,,https://www.arendator.ru/objects/11898-torgovo-ofisnyj_centr_arbate_6k2/,,,,,,,,,,,,55.7503453,37.5943753,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,7050.0,"[55.7503453, 37.5943753]",
3722, Офисно-складской комплекс на Летниковской,,,,"г. Москва, ЮАО, Даниловский, Летниковская улица 6 А",,,,,,https://www.arendator.ru/objects/5999-na_letnikovskoj/,,,,,,,,,,,,55.72642699999999,37.643913,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,6000.0,"[55.72642699999999, 37.643913]",
3723, БЦ Нииполиграфмаш,,,,"г. Москва, ЮЗАО, Черемушки, Профсоюзная улица 57",,,,,,https://www.arendator.ru/objects/9264-niipoligrafmash/,,,,,,,,,,,,55.6623949,37.547028,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,21225.0,"[55.6623949, 37.547028]",B
3724, Офисное здание на Чистом переулке,,,,"г. Москва, ЦАО, Хамовники, Чистый переулок 4",,,,,,https://www.arendator.ru/objects/7745-na_chistom_pereulke/,,,,,,,,,,,,55.743133,37.5922339,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1000.0,"[55.743133, 37.5922339]",A
3725, БЦ Ямское Плаза,,,,"г. Москва, САО, Беговой, Ямского Поля 5-я улица 5 стр.1",,,,,,https://www.arendator.ru/objects/9077-yamskoe_plaza/,,,,,,,,,,,,55.785368,37.584608,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,24300.0,"[55.785368, 37.584608]",A
3726, БЦ Садовая Плаза,,,,"г. Москва, ЦАО, Тверской, Долгоруковская улица 7",,,,,,https://www.arendator.ru/objects/9225-sadovaya_plaza-1/,,,,,,,,,,,,55.77378,37.6036249,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,16250.0,"[55.77378, 37.6036249]",A
3727, БЦ Sokol Plaza,,,,"г. Москва, САО, Аэропорт, Усиевича улица 20 корп.1",,,,,,https://www.arendator.ru/objects/9458-sokol_plaza-1/,,,,,,,,,,,,55.80776299999999,37.520847,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,3500.0,"[55.80776299999999, 37.520847]",B
3728, БЦ Savinski (Саввинский),,,,"г. Москва, ЦАО, Хамовники, Саввинский Б. переулок 11",,,,,,https://www.arendator.ru/objects/9186-savinski_savvinskij/,,,,,,,,,,,,55.7348416,37.56826760000001,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,27000.0,"[55.7348416, 37.56826760000001]",A
3729, БЦ Capital House,,,,"г. Москва, ЮАО, Даниловский, Летниковская улица 11/10 стр.1-28",,,,,,https://www.arendator.ru/objects/9006-capital_house-3/,,,,,,,,,,,,55.724743,37.6449771,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,43000.0,"[55.724743, 37.6449771]",B
3730, Деловой центр JAZZ (Джаз),,,,"г. Москва, СВАО, Марьина роща, Сущевский Вал улица 49",,,,,,https://www.arendator.ru/objects/32584-jazz_dzhaz/,,,,,,,,,,,,55.7934468,37.61182790000001,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,21677.0,"[55.7934468, 37.61182790000001]",B+
3731," Офисно-складской комплекс 2-ой Силикатный, 34",,,,"г. Москва, СЗАО, Хорошево-Мневники, Силикатный 2-й проезд 34с1",,,,,,https://www.arendator.ru/objects/30212-2-oj_silikatnyj_34/,,,,,,,,,,,,55.772223,37.499635,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,11080.0,"[55.772223, 37.499635]",B
3732, БЦ Chaika Plaza 8,,,,"г. Москва, ЦАО, Красносельский, Сретенка улица 12",,,,,,https://www.arendator.ru/objects/9390-chaika_plaza_8/,,,,,,,,,,,,55.7678784,37.6321194,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,3686.0,"[55.7678784, 37.6321194]",A
3733, БЦ Мосэнка Парк Тауэрс,,,,"г. Москва, ЦАО, Таганский, Таганская площадь 17-23",,,,,,https://www.arendator.ru/objects/8892-mosenka_park_tauers-1/,,,,,,,,,,,,55.7402015,37.6631248,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,16637.0,"[55.7402015, 37.6631248]",A
3734, Офисное здание Щепкина 6,,,,"г. Москва, ЦАО, Мещанский, Щепкина улица 6",,,,,,https://www.arendator.ru/objects/8043-cshepkina_6/,,,,,,,,,,,,55.7744004,37.62920099999999,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1000.0,"[55.7744004, 37.62920099999999]",B
3735, Офисно-складской комплекс Рябиновая 10,,,,"г. Домодедово (Московская обл), Рябиновая  10",,,,,,https://www.arendator.ru/objects/30282-ryabinovaya_10/,,,,,,,,,,,,55.430591,37.735233,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2500.0,"[55.430591, 37.735233]",
3736, Коворкинг Арт Фабрика,,,,"г. Москва, ЦАО, Арбат, Арбат улица 36",,,,,,https://www.arendator.ru/objects/32898-art_fabrika/,,,,,,,,,,,,55.74894,37.5890942,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,"[55.74894, 37.5890942]",
3737, Офисно-складской комплекс ОАО «Перовское»,,,,"г. Москва, ВАО, Новогиреево, Кусковская улица 12",,,,,,https://www.arendator.ru/objects/14572-oao_laquoperovskoeraquo/,,,,,,,,,,,,55.738495,37.777761,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,70000.0,"[55.738495, 37.777761]",
3738, Офисно-жилой комплекс на Сретенском 6/1,,,,"г. Москва, ЦАО, Красносельский, Сретенский бульвар 6/1",,,,,,https://www.arendator.ru/objects/7917-na_sretenskom_61/,,,,,,,,,,,,55.7658075,37.6351257,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,14542.0,"[55.7658075, 37.6351257]",B
3739, БЦ Самотечная 7 с.2,,,,"г. Москва, Самотечная площадь 7/5 стр.21",,,,,,https://www.arendator.ru/objects/8961-samotechnaya_7_s2/,,,,,,,,,,,,55.7759916,37.618378,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,5000.0,"[55.7759916, 37.618378]",B
3740, Офисно-складской комплекс Шереметьево,,,,"г. Долгопрудный (Московская обл), Новое  56",,,,,,https://www.arendator.ru/objects/13498-sheremetevo/,,,,,,,,,,,,55.9722539,37.5118806,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,20000.0,"[55.9722539, 37.5118806]",B
3741, БЦ Головинские Пруды,,,,"г. Москва, САО, Коптево, Михалковская улица 63Бс4",,,,,,https://www.arendator.ru/objects/9205-golovinskie_prudy/,,,,,,,,,,,,55.8359629,37.5104434,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,17500.0,"[55.8359629, 37.5104434]",B+
3742, Офисное здание на Гостиничном 6-2,,,,"г. Москва, СВАО, Марфино, Гостиничный проезд 6-2",,,,,,https://www.arendator.ru/objects/8382-na_gostinichnom_6-2/,,,,,,,,,,,,55.8445455,37.5767324,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,12000.0,"[55.8445455, 37.5767324]",B+
3743, БЦ Каскад,,,,"г. Москва, ЦАО, Тверской, Брестская 1-я улица 35",,,,,,https://www.arendator.ru/objects/9115-kaskad-3/,,,,,,,,,,,,55.7731197,37.5883703,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,6000.0,"[55.7731197, 37.5883703]",B
3744, Офисное здание Кузнецкий Мост 19Б,,,,"г. Москва, ЦАО, Мещанский, Кузнецкий Мост улица 19Б стр.2",,,,,,https://www.arendator.ru/objects/8541-kuzneckij_most_19b/,,,,,,,,,,,,55.762883,37.62586599999999,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2852.0,"[55.762883, 37.62586599999999]",B+
3745, БЦ Весна,,,,"г. Москва, ВАО, Сокольники, Колодезный переулок 3 стр.25",,,,,,https://www.arendator.ru/objects/9479-vesna-1/,,,,,,,,,,,,55.796257,37.701092,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,7915.0,"[55.796257, 37.701092]",B+
3746, Коворкинг ЦУБ ЮАО,,,,"г. Москва, ЮАО, Даниловский, Автозаводская улица 1",,,,,,https://www.arendator.ru/objects/32775-cub_yuao/,,,,,,,,,,,,55.7038563,37.6347329,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,"[55.7038563, 37.6347329]",
3747, БЦ Марьина Роща,,,,"г. Москва, Марьиной Рощи 17-й проезд Владение 4",,,,,,https://www.arendator.ru/objects/8025-marina_rocsha/,,,,,,,,,,,,55.8085475,37.6106685,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,17500.0,"[55.8085475, 37.6106685]",B+
3748, Офисное здание на Нащокинском,,,,"г. Москва, ЦАО, Хамовники, Нащокинский переулок 5-3/12 стр.4",,,,,,https://www.arendator.ru/objects/7171-na_nacshokinskom/,,,,,,,,,,,,55.7468769,37.5980182,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,800.0,"[55.7468769, 37.5980182]",B
3749, БЦ Особняк на Большой Пироговской,,,,"г. Москва, ЦАО, Хамовники, Пироговская Б. улица 11/16",,,,,,https://www.arendator.ru/objects/7549-osobnyak_na_bolshoj_pirogovskoj/,,,,,,,,,,,,55.7350222,37.578715,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,586.0,"[55.7350222, 37.578715]",B
3750, Офисное здание на Известковом 5,,,,"г. Москва, ЦАО, Таганский, Известковый переулок 5",,,,,,https://www.arendator.ru/objects/8325-na_izvestkovom_5/,,,,,,,,,,,,55.74445679999999,37.6558802,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1640.0,"[55.74445679999999, 37.6558802]",B+
3751, БЦ Атриум Билдинг,,,,"г. Москва, ЦАО, Басманный, Машкова улица 13 стр.1",,,,,,https://www.arendator.ru/objects/7379-atrium_bilding/,,,,,,,,,,,,55.764426,37.652089,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,8000.0,"[55.764426, 37.652089]",A
3752, БЦ Condor Trade,,,,"г. Москва, ЦАО, Тверской, Краснопролетарская улица 30 стр.1",,,,,,https://www.arendator.ru/objects/9509-condor_trade/,,,,,,,,,,,,55.778758,37.606203,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,3166.0,"[55.778758, 37.606203]",A
3753, БЦ Проспект Мира 72,,,,"г. Москва, ЦАО, Мещанский, Мира проспект 72",,,,,,https://www.arendator.ru/objects/7392-prospekt_mira_72/,,,,,,,,,,,,55.7889369,37.6360574,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,20000.0,"[55.7889369, 37.6360574]",A
3754, Деловой центр Бизнес Центр Вятка,,,,"г. Москва, САО, Савеловский, Вятская улица 35 стр.4",,,,,,https://www.arendator.ru/objects/13988-biznes_centr_vyatka/,,,,,,,,,,,,55.7982266,37.5817558,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,94859.0,"[55.7982266, 37.5817558]",B+
3755, БЦ Складочная 1 стр.53,,,,"г. Москва, СВАО, Марьина роща, Складочная улица 1 стр.53",,,,,,https://www.arendator.ru/objects/9332-skladochnaya_1_str53/,,,,,,,,,,,,55.801948,37.595445,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,4370.0,"[55.801948, 37.595445]",B+
3756, Офисное здание Ленинский 2,,,,"г. Москва, ЦАО, Якиманка, Ленинский проспект 2",,,,,,https://www.arendator.ru/objects/7406-leninskij_2/,,,,,,,,,,,,55.7239137,37.6025604,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,12000.0,"[55.7239137, 37.6025604]",C
3757, Особняк Малая Пироговская д.18 стр.1,,,,"г. Москва, ЦАО, Хамовники, Пироговская М. улица 18стр1",,,,,,https://www.arendator.ru/objects/7192-malaya_pirogovskaya_d18_str1/,,,,,,,,,,,,55.728671,37.5691885,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2146.0,"[55.728671, 37.5691885]",
3758, БЦ Алексеевский дом,,,,"г. Москва, ЦАО, Хамовники, Остоженка улица 28",,,,,,https://www.arendator.ru/objects/9500-alekseevskij_dom-1/,,,,,,,,,,,,55.7403006,37.5963992,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,3000.0,"[55.7403006, 37.5963992]",A
3759, БЦ StreamLine Plaza,,,,"г. Москва, Энтузиастов бульвар 34",,,,,,https://www.arendator.ru/objects/9028-streamline_plaza/,,,,,,,,,,,,55.74667789999999,37.6820676,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,13087.0,"[55.74667789999999, 37.6820676]",B+
3760, Офисное здание Золоторожский Вал 11,,,,"г. Москва, ЦАО, Таганский, Золоторожский Вал улица 11 стр.21Б 22",,,,,,https://www.arendator.ru/objects/23237-zolotorozhskij_val_11/,,,,,,,,,,,,55.7488019,37.6829815,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,12480.0,"[55.7488019, 37.6829815]",B
3761, БЦ Comcity (Комсити),,,,"г. Москва, Киевское шоссе 6с1",,,,,,https://www.arendator.ru/objects/32468-comcity_komsiti/,,,,,,,,,,,,55.63448690000001,37.4311092,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,288000.0,"[55.63448690000001, 37.4311092]",A
3762, Деловой квартал Спектр Хамовники,,,,"г. Москва, ЦАО, Хамовники, Усачева улица 35с1",,,,,,https://www.arendator.ru/objects/32409-spektr_hamovniki/,,,,,,,,,,,,55.72268,37.560958,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,35000.0,"[55.72268, 37.560958]",B+
3763, Офисное здание Турчанинов 6,,,,"г. Москва, ЦАО, Хамовники, Турчанинов переулок 6 стр.2",,,,,,https://www.arendator.ru/objects/7520-turchaninov_6/,,,,,,,,,,,,55.7371297,37.5971487,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,17000.0,"[55.7371297, 37.5971487]",A
3764, Коворкинг Хорошая Республика,,,,"г. Москва, ЦАО, Красносельский, Мясницкая улица 13с24",,,,,,https://www.arendator.ru/objects/32792-horoshaya_respublika/,,,,,,,,,,,,55.7625948,37.6343384,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,"[55.7625948, 37.6343384]",
3765, БЦ Соколиная гора,,,,"г. Москва, ВАО, Соколиная гора, Семеновская площадь 1А",,,,,,https://www.arendator.ru/objects/9346-sokolinaya_gora-1/,,,,,,,,,,,,55.782725,37.717673,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,34650.0,"[55.782725, 37.717673]",B
3766, Коворкинг Бизнес Парк Румянцево,,,,"г. Москва, Киевское шоссе 1а",,,,,,https://www.arendator.ru/objects/32897-biznes_park_rumyancevo-1/,,,,,,,,,,,,55.63429300000001,37.4411464,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,"[55.63429300000001, 37.4411464]",
3767, Офисное здание на Дмитровском шоссе 71,,,,"г. Москва, САО, Дмитровский, Дмитровское шоссе 71",,,,,,https://www.arendator.ru/objects/8622-na_dmitrovskom_shosse_71/,,,,,,,,,,,,55.9122868,37.5443885,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,30000.0,"[55.9122868, 37.5443885]",B
3768, Офисное здание на Долгоруковской 19с1,,,,"г. Москва, ЦАО, Тверской, Долгоруковская улица 19 стр.1",,,,,,https://www.arendator.ru/objects/7176-na_dolgorukovskoj_19s1/,,,,,,,,,,,,55.774902,37.6033079,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,450.0,"[55.774902, 37.6033079]",B+
3769, Офисное здание на улице Наркомвод,,,,"г. Жуковский (Московская обл), Наркомвод улица 23 АБК",,,,,,https://www.arendator.ru/objects/8269-na_ulice_narkomvod/,,,,,,,,,,,,55.5587257,38.1091505,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1700.0,"[55.5587257, 38.1091505]",B
3770, Коворкинг ОАК Botanika24,,,,"г. Москва, СВАО, Свиблово, Серебрякова проезд 14с15",,,,,,https://www.arendator.ru/objects/32582-oak_botanika24/,,,,,,,,,,,,55.846511,37.6553989,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,"[55.846511, 37.6553989]",
3771, БЦ Гелиос Сити,,,,"г. Москва, ВАО, Перово, Перова Поля 1-й проезд 9 стр.1",,,,,,https://www.arendator.ru/objects/9303-gelios_siti/,,,,,,,,,,,,55.7528492,37.7622028,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,24100.0,"[55.7528492, 37.7622028]",C
3772, Торгово-офисный центр Юбилейный,,,,"г. Дмитров (Дмитровский р-н, Московская обл), Профессиональная улица 3",,,,,,https://www.arendator.ru/objects/49732-yubilejnyj-7/,,,,,,,,,,,,56.348246,37.5180099,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,10000.0,"[56.348246, 37.5180099]",
3773, БЦ Petrovsky,,,,"г. Москва, САО, Беговой, Нижняя улица 14 стр.7-10",,,,,,https://www.arendator.ru/objects/9369-petrovsky/,,,,,,,,,,,,55.776379,37.571486,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,12630.0,"[55.776379, 37.571486]",B
3774, БЦ Научный проезд 6,,,,"г. Москва, ЮЗАО, Черемушки, Научный проезд 6",,,,,,https://www.arendator.ru/objects/8464-nauchnyj_proezd_6/,,,,,,,,,,,,55.65738959999999,37.5525086,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,9836.0,"[55.65738959999999, 37.5525086]",B
3775, Технопарк ВТИ,,,,"г. Москва, ЮАО, Даниловский, Автозаводская улица 14",,,,,,https://www.arendator.ru/objects/32471-vti/,,,,,,,,,,,,55.7049715,37.6356951,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,57639.0,"[55.7049715, 37.6356951]",
3776, Торгово-офисный центр Административно-офисное здание,,,,"г. Домодедово (Московская обл), Текстильщиков  1б",,,,,,https://www.arendator.ru/objects/8260-administrativno-ofisnoe_zdanie/,,,,,,,,,,,,55.4410201,37.7268389,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,4000.0,"[55.4410201, 37.7268389]",B+
3777, БЦ Академический,,,,"г. Москва, ЮЗАО, Академический, 60-летия Октября проспект 9 стр.2",,,,,,https://www.arendator.ru/objects/9436-akademicheskij-1/,,,,,,,,,,,,55.698705,37.580108,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,13000.0,"[55.698705, 37.580108]",B+
3778, БЦ Джоуль,,,,"г. Москва, ЦАО, Красносельский, Рязанский проезд 10 стр.2",,,,,,https://www.arendator.ru/objects/9392-dzhoul/,,,,,,,,,,,,55.7716065,37.6549018,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,4988.0,"[55.7716065, 37.6549018]",B
3779, Коворкинг Регус Садовая Плаза,,,,"г. Москва, ЦАО, Тверской, Долгоруковская улица 7",,,,,,https://www.arendator.ru/objects/33753-regus_sadovaya_plaza/,,,,,,,,,,,,55.77378,37.6036249,,,torg_office_cntr,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,"[55.77378, 37.6036249]",
